From;To;Count
2;3;2
2;4;3
3;2;2
3;3;155
3;4;200
3;5;16
3;6;1
4;2;3
4;3;198
4;4;1217
4;5;239
4;6;1
5;3;19
5;4;238
5;5;177
6;4;1
6;5;2
6;6;1
