From;To;Count
0;0;3
0;1;1
0;2;4
0;3;1
0;4;1
1;0;2
1;1;9
1;2;17
1;3;32
1;4;3
2;0;2
2;1;19
2;2;53
2;3;135
2;4;18
2;5;1
3;0;3
3;1;29
3;2;141
3;3;643
3;4;196
3;5;4
4;1;5
4;2;13
4;3;204
4;4;257
4;5;9
5;3;2
5;4;13
5;5;7
