From;To;Count
0;0;15
0;1;6
0;2;18
0;3;17
0;4;3
1;0;14
1;1;26
1;2;30
1;3;25
1;4;6
2;0;13
2;1;33
2;2;113
2;3;90
2;4;12
3;0;12
3;1;32
3;2;84
3;3;143
3;4;55
3;5;1
4;0;5
4;1;4
4;2;16
4;3;53
4;4;53
4;5;4
5;4;6
5;5;3
