From;To;Count
0;0;72
0;1;39
0;2;49
0;3;14
0;4;5
1;0;42
1;1;46
1;2;63
1;3;28
1;4;5
2;0;52
2;1;66
2;2;138
2;3;61
2;4;16
3;0;10
3;1;26
3;2;71
3;3;250
3;4;106
3;5;3
4;0;3
4;1;7
4;2;12
4;3;111
4;4;225
4;5;13
5;3;2
5;4;14
5;5;4
