From;To;Count
0;0;30
0;1;7
0;2;36
0;3;10
0;4;2
0;5;2
1;0;9
1;1;14
1;2;27
1;3;8
1;4;1
2;0;33
2;1;29
2;2;98
2;3;44
2;4;8
2;5;1
3;0;12
3;1;6
3;2;46
3;3;30
3;4;10
4;0;2
4;1;3
4;2;6
4;3;11
4;4;8
5;0;1
5;1;1
5;3;1
