From;To;Count
0;0;2
0;2;2
0;3;5
0;4;2
1;0;1
1;1;2
1;2;17
1;3;6
1;4;1
2;0;2
2;1;13
2;2;108
2;3;134
2;4;29
2;5;4
3;0;4
3;1;11
3;2;125
3;3;767
3;4;265
3;5;15
4;0;2
4;1;1
4;2;35
4;3;264
4;4;563
4;5;31
5;2;4
5;3;11
5;4;36
5;5;10
