From;To;Count
0;3;2
0;4;1
1;1;2
1;2;1
1;3;7
1;4;4
1;5;2
2;0;2
2;1;7
2;2;9
2;3;16
2;4;14
2;5;6
3;1;2
3;2;21
3;3;35
3;4;30
3;5;13
4;1;5
4;2;14
4;3;30
4;4;564
4;5;127
4;6;1
5;0;1
5;1;1
5;2;9
5;3;11
5;4;125
5;5;826
5;6;127
6;4;2
6;5;126
6;6;1418
6;7;23
7;6;23
7;7;9
