From;To;Count
1;4;1
2;1;1
2;4;2
3;2;1
3;3;23
3;4;64
3;5;11
4;2;2
4;3;68
4;4;951
4;5;240
4;6;2
5;3;8
5;4;245
5;5;357
5;6;10
6;4;1
6;5;12
6;6;6
