From;To;Count
0;0;24
0;1;9
0;2;56
0;3;23
0;4;7
1;0;7
1;1;14
1;2;58
1;3;35
1;4;4
1;5;2
2;0;57
2;1;52
2;2;307
2;3;262
2;4;40
2;5;5
3;0;30
3;1;34
3;2;240
3;3;561
3;4;157
3;5;14
4;0;1
4;1;11
4;2;56
4;3;145
4;4;96
4;5;9
5;2;6
5;3;11
5;4;14
5;5;5
