From;To;Count
0;0;6
0;1;8
0;2;15
0;3;3
1;0;10
1;1;34
1;2;55
1;3;11
1;4;4
2;0;13
2;1;60
2;2;212
2;3;77
2;4;8
3;0;2
3;1;10
3;2;78
3;3;107
3;4;17
4;0;1
4;1;2
4;2;10
4;3;15
4;4;4
