From;To;Count
2;2;9
2;3;16
2;4;1
3;2;17
3;3;150
3;4;37
4;3;38
4;4;250
4;5;65
4;6;2
5;4;67
5;5;393
5;6;107
5;7;6
6;5;115
6;6;480
6;7;32
7;6;38
7;7;39
