From;To;Count
0;4;2
1;2;1
1;3;1
1;4;2
2;1;1
2;2;1
2;3;8
2;4;5
2;5;1
3;0;2
3;1;2
3;2;11
3;3;62
3;4;88
3;5;7
3;6;1
4;1;1
4;2;3
4;3;99
4;4;873
4;5;247
4;6;5
5;3;3
5;4;258
5;5;813
5;6;48
6;5;53
6;6;34
