From;To;Count
0;0;7
0;1;7
0;2;29
0;3;15
0;4;3
1;0;7
1;1;10
1;2;61
1;3;35
1;4;3
2;0;35
2;1;62
2;2;399
2;3;317
2;4;34
3;0;12
3;1;33
3;2;335
3;3;662
3;4;96
3;5;1
4;1;4
4;2;23
4;3;110
4;4;96
4;5;1
5;3;1
5;4;1
