From;To;Count
0;0;7
0;1;7
0;2;12
0;3;15
0;4;2
1;0;3
1;1;4
1;2;14
1;3;31
2;0;13
2;1;17
2;2;55
2;3;134
2;4;24
3;0;19
3;1;20
3;2;153
3;3;508
3;4;174
3;5;5
4;0;1
4;1;4
4;2;9
4;3;189
4;4;478
4;5;47
5;3;3
5;4;50
5;5;64
5;6;1
6;5;2
6;6;1
