From;To;Count
0;2;2
0;3;2
1;2;1
1;3;5
1;4;1
2;2;5
2;3;23
2;4;15
3;0;4
3;1;5
3;2;27
3;3;492
3;4;317
3;5;12
4;1;2
4;2;8
4;3;326
4;4;1069
4;5;143
5;3;10
5;4;146
5;5;130
5;6;6
6;5;6
6;6;2
