From;To;Count
0;0;1
0;1;5
0;2;7
0;3;4
0;5;1
1;0;4
1;1;21
1;2;60
1;3;18
1;4;3
2;0;11
2;1;59
2;2;393
2;3;247
2;4;27
2;5;7
3;0;1
3;1;14
3;2;256
3;3;971
3;4;432
3;5;11
4;1;5
4;2;21
4;3;436
4;4;1579
4;5;122
5;0;1
5;1;2
5;2;7
5;3;9
5;4;123
5;5;149
