From;To;Count
0;0;14
0;1;10
0;2;17
0;3;27
0;4;2
0;5;1
1;0;14
1;1;18
1;2;27
1;3;43
1;4;9
2;0;21
2;1;31
2;2;83
2;3;150
2;4;25
2;5;1
3;0;18
3;1;46
3;2;156
3;3;585
3;4;253
3;5;3
4;0;4
4;1;7
4;2;27
4;3;250
4;4;478
4;5;43
5;2;1
5;3;6
5;4;41
5;5;51
5;6;1
6;5;1
6;6;1
