From;To;Count
0;0;22
0;1;9
0;2;34
0;3;44
0;4;3
1;0;8
1;1;18
1;2;44
1;3;39
1;4;3
2;0;27
2;1;40
2;2;173
2;3;210
2;4;24
3;0;52
3;1;43
3;2;205
3;3;833
3;4;227
3;5;3
4;0;3
4;1;2
4;2;18
4;3;237
4;4;339
4;5;11
5;3;1
5;4;14
5;5;3
