From;To;Count
0;0;36
0;1;7
0;2;52
0;3;40
0;4;2
1;0;12
1;1;21
1;2;20
1;3;16
1;4;1
2;0;39
2;1;28
2;2;118
2;3;103
2;4;6
3;0;50
3;1;13
3;2;99
3;3;112
3;4;13
3;5;1
4;2;6
4;3;17
4;4;7
4;5;1
5;1;1
5;4;2
5;5;1
