From;To;Count
0;0;8
0;1;7
0;2;4
0;3;4
0;4;3
1;0;11
1;1;91
1;2;12
1;3;16
1;4;5
2;0;2
2;1;14
2;2;4
2;3;2
2;4;9
3;0;1
3;1;17
3;2;7
3;3;48
3;4;72
3;5;7
4;0;3
4;1;6
4;2;3
4;3;75
4;4;489
4;5;158
4;6;2
5;0;1
5;2;1
5;3;6
5;4;158
5;5;280
5;6;7
6;5;9
6;6;1
