From;To;Count
0;0;12
0;1;7
0;2;7
0;3;15
0;4;7
1;0;10
1;1;20
1;2;17
1;3;33
1;4;10
2;0;4
2;1;16
2;2;18
2;3;54
2;4;25
3;0;14
3;1;32
3;2;64
3;3;350
3;4;190
3;5;6
4;0;8
4;1;15
4;2;11
4;3;202
4;4;627
4;5;60
5;3;3
5;4;64
5;5;50
6;5;1
6;6;1
