From;To;Count
0;0;317
0;1;211
0;2;115
0;3;11
0;4;3
1;0;230
1;1;418
1;2;237
1;3;16
1;4;5
1;5;1
2;0;99
2;1;260
2;2;417
2;3;59
2;4;8
3;0;9
3;1;14
3;2;67
3;3;432
3;4;168
4;0;2
4;1;4
4;2;7
4;3;172
4;4;494
4;5;6
5;4;7
5;5;2
