From;To;Count
0;3;1
2;2;1
2;3;6
2;4;6
3;2;5
3;3;131
3;4;198
3;5;16
3;6;1
4;0;1
4;2;6
4;3;192
4;4;1267
4;5;448
4;6;15
5;2;1
5;3;20
5;4;446
5;5;1256
5;6;85
6;3;1
6;4;12
6;5;89
6;6;87
6;7;1
7;6;1
