From;To;Count
0;0;7
0;1;32
0;2;17
0;3;5
0;4;3
1;0;42
1;1;145
1;2;112
1;3;32
1;4;12
2;0;11
2;1;120
2;2;133
2;3;75
2;4;25
2;5;1
3;0;2
3;1;35
3;2;76
3;3;175
3;4;40
3;6;1
4;0;2
4;1;11
4;2;27
4;3;39
4;4;54
4;5;8
5;3;4
5;4;5
5;5;2
6;4;1
