From;To;Count
0;0;6
0;1;6
0;2;16
0;3;9
1;0;5
1;1;26
1;2;59
1;3;36
1;4;1
2;0;18
2;1;67
2;2;248
2;3;212
2;4;17
3;0;7
3;1;27
3;2;231
3;3;439
3;4;62
3;5;1
4;0;1
4;1;1
4;2;9
4;3;70
4;4;73
4;5;2
5;3;1
5;4;2
