From;To;Count
0;1;2
0;2;12
0;3;1
0;4;4
0;5;2
1;1;28
1;2;60
1;3;42
1;4;3
2;0;13
2;1;71
2;2;482
2;3;408
2;4;41
2;5;1
3;0;2
3;1;29
3;2;419
3;3;1569
3;4;331
3;5;1
4;0;5
4;1;3
4;2;42
4;3;330
4;4;1046
4;5;57
5;0;1
5;2;1
5;3;2
5;4;58
5;5;34
