From;To;Count
0;0;2
0;1;1
0;2;3
0;3;16
0;4;6
0;5;1
1;0;3
1;1;6
1;2;5
1;3;23
1;4;8
2;0;3
2;1;9
2;2;27
2;3;89
2;4;29
2;5;11
3;0;17
3;1;20
3;2;89
3;3;439
3;4;200
3;5;24
4;0;4
4;1;9
4;2;39
4;3;192
4;4;215
4;5;43
5;2;5
5;3;31
5;4;43
5;5;17
