From;To;Count
0;0;40
0;1;12
0;2;22
0;3;10
1;0;12
1;1;19
1;2;43
1;3;19
1;4;3
2;0;25
2;1;46
2;2;242
2;3;174
2;4;16
3;0;6
3;1;19
3;2;179
3;3;371
3;4;61
3;5;1
4;0;1
4;2;17
4;3;63
4;4;36
4;5;2
5;3;1
5;4;2
