From;To;Count
0;0;2
0;2;4
0;3;1
1;2;3
1;3;5
2;0;2
2;1;4
2;2;27
2;3;35
2;4;4
3;0;3
3;1;4
3;2;34
3;3;81
3;4;22
3;5;1
4;2;4
4;3;23
4;4;12
5;4;2
5;5;1
