From;To;Count
0;1;4
0;2;1
1;0;2
1;1;5
1;2;23
1;3;3
2;0;3
2;1;22
2;2;141
2;3;61
2;4;8
2;5;1
3;1;2
3;2;66
3;3;620
3;4;319
3;5;12
4;2;4
4;3;321
4;4;570
4;5;37
5;2;1
5;3;15
5;4;35
5;5;24
