From;To;Count
0;0;34
0;1;16
0;2;20
0;3;25
0;4;2
1;0;21
1;1;29
1;2;39
1;3;34
1;4;2
2;0;28
2;1;47
2;2;94
2;3;96
2;4;10
2;5;1
3;0;14
3;1;32
3;2;114
3;3;247
3;4;16
3;5;2
4;1;1
4;2;7
4;3;23
4;4;9
4;5;3
5;2;2
5;3;1
5;4;3
