From;To;Count
0;0;30
0;1;20
0;2;41
0;3;4
1;0;25
1;1;69
1;2;96
1;3;17
1;4;2
2;0;37
2;1;90
2;2;315
2;3;121
2;4;17
2;5;1
3;0;3
3;1;27
3;2;118
3;3;568
3;4;197
3;5;15
4;1;3
4;2;11
4;3;214
4;4;618
4;5;104
4;6;2
5;3;3
5;4;116
5;5;231
5;6;22
6;4;3
6;5;21
6;6;30
