From;To;Count
0;0;3
0;1;1
0;2;8
0;3;15
1;0;5
1;1;78
1;2;44
1;3;114
1;4;19
2;0;5
2;1;56
2;2;112
2;3;213
2;4;47
2;5;2
3;0;12
3;1;106
3;2;232
3;3;873
3;4;369
3;5;7
4;0;2
4;1;19
4;2;39
4;3;383
4;4;421
4;5;24
5;3;2
5;4;31
5;5;10
