From;To;Count
0;0;1
0;2;1
0;3;7
0;4;6
1;1;1
1;2;9
1;3;23
1;4;9
2;0;3
2;1;7
2;2;60
2;3;151
2;4;36
2;5;3
3;0;7
3;1;28
3;2;148
3;3;880
3;4;519
3;5;19
4;0;3
4;1;6
4;2;42
4;3;534
4;4;1222
4;5;75
5;0;1
5;3;7
5;4;90
5;5;66
