From;To;Count
0;0;3
0;1;2
0;2;10
0;3;16
0;4;1
1;0;2
1;1;5
1;2;15
1;3;12
1;4;1
2;0;11
2;1;14
2;2;52
2;3;83
2;4;22
2;5;2
3;0;12
3;1;12
3;2;86
3;3;336
3;4;161
3;5;11
4;0;4
4;1;2
4;2;19
4;3;166
4;4;249
4;5;18
5;2;2
5;3;6
5;4;24
5;5;4
