From;To;Count
0;2;7
0;3;14
0;4;1
1;0;2
1;1;16
1;2;9
1;3;22
1;4;1
2;0;9
2;1;10
2;2;45
2;3;140
2;4;11
3;0;10
3;1;22
3;2;144
3;3;747
3;4;192
4;0;1
4;1;2
4;2;11
4;3;190
4;4;278
4;5;12
5;3;2
5;4;11
5;5;3
6;5;1
6;6;1
