From;To;Count
0;0;41
0;1;34
0;2;63
0;3;18
0;4;4
1;0;33
1;1;47
1;2;89
1;3;50
1;4;4
2;0;60
2;1;102
2;2;387
2;3;367
2;4;28
2;5;1
3;0;23
3;1;37
3;2;372
3;3;1146
3;4;356
3;5;2
4;0;4
4;1;3
4;2;34
4;3;353
4;4;1126
4;5;37
5;3;2
5;4;38
5;5;26
