From;To;Count
0;0;78
0;1;25
0;2;29
0;3;25
0;4;4
0;5;1
1;0;22
1;1;186
1;2;73
1;3;84
1;4;16
1;5;2
2;0;28
2;1;87
2;2;129
2;3;187
2;4;26
3;0;29
3;1;78
3;2;187
3;3;834
3;4;307
3;5;14
4;0;4
4;1;6
4;2;37
4;3;312
4;4;681
4;5;53
5;0;1
5;1;1
5;2;3
5;3;7
5;4;59
5;5;66
5;6;1
6;5;1
