From;To;Count
1;1;12
1;2;28
1;3;3
1;4;1
2;1;25
2;2;171
2;3;105
2;4;3
3;1;7
3;2;102
3;3;796
3;4;17
3;5;1
4;2;3
4;3;20
4;4;64
4;5;1
5;4;3
5;5;2
