From;To;Count
2;2;2
2;3;8
2;4;2
3;2;7
3;3;52
3;4;33
3;5;3
4;2;3
4;3;33
4;4;85
4;5;12
5;3;2
5;4;13
5;5;7
6;5;1
6;6;1
