From;To;Count
0;0;160
0;1;100
0;2;40
0;3;19
0;4;2
0;5;2
1;0;107
1;1;242
1;2;170
1;3;15
1;4;3
2;0;36
2;1;175
2;2;587
2;3;275
2;4;13
2;5;3
3;0;18
3;1;19
3;2;281
3;3;1226
3;4;206
3;5;6
4;0;2
4;1;1
4;2;11
4;3;218
4;4;312
4;5;28
5;3;3
5;4;36
5;5;15
