From;To;Count
1;1;4
1;2;19
1;3;8
1;4;5
1;5;1
2;1;17
2;2;143
2;3;112
2;4;38
2;5;8
3;1;10
3;2;108
3;3;164
3;4;76
3;5;17
4;1;5
4;2;35
4;3;79
4;4;64
4;5;10
5;1;1
5;2;13
5;3;12
5;4;11
5;5;9
