From;To;Count
2;4;2
3;2;1
3;3;10
3;4;30
3;5;4
4;2;1
4;3;30
4;4;338
4;5;155
4;6;3
4;7;1
5;3;4
5;4;153
5;5;604
5;6;144
5;7;1
6;3;1
6;4;5
6;5;144
6;6;258
6;7;3
7;6;5
7;7;2
