From;To;Count
0;0;53
0;1;65
0;2;12
0;3;1
1;0;66
1;1;170
1;2;157
1;3;27
2;0;10
2;1;169
2;2;759
2;3;407
2;4;9
3;0;2
3;1;16
3;2;414
3;3;1405
3;4;114
3;5;2
4;2;11
4;3;112
4;4;58
4;5;1
5;2;1
5;3;1
5;4;1
