From;To;Count
0;0;5
0;1;10
0;2;4
0;3;6
1;0;13
1;1;119
1;2;61
1;3;22
1;4;5
1;5;2
2;0;3
2;1;67
2;2;52
2;3;30
2;4;6
2;5;1
3;0;4
3;1;17
3;2;41
3;3;38
3;4;10
3;5;2
4;1;6
4;2;1
4;3;15
4;4;16
4;5;1
5;1;3
5;2;1
5;3;1
5;4;2
5;5;3
