From;To;Count
0;3;2
0;5;2
1;1;1
1;3;8
1;4;6
1;5;1
2;1;2
2;2;17
2;3;75
2;4;37
2;5;7
3;0;2
3;1;12
3;2;81
3;3;730
3;4;485
3;5;55
3;6;1
4;1;1
4;2;38
4;3;492
4;4;1186
4;5;266
4;6;2
5;0;2
5;2;2
5;3;57
5;4;272
5;5;535
5;6;11
6;3;2
6;5;13
6;6;3
