From;To;Count
0;0;41
0;1;145
0;2;67
0;3;5
0;4;6
0;5;1
1;0;155
1;1;727
1;2;435
1;3;25
1;4;2
2;0;62
2;1;433
2;2;936
2;3;277
2;4;32
3;0;2
3;1;38
3;2;281
3;3;852
3;4;179
4;0;6
4;1;1
4;2;21
4;3;193
4;4;422
4;5;3
5;4;4
