From;To;Count
2;3;2
2;4;2
3;2;2
3;3;47
3;4;73
3;5;4
3;6;2
4;2;2
4;3;71
4;4;880
4;5;113
5;3;7
5;4;111
5;5;62
6;3;1
6;5;2
6;6;1
