From;To;Count
0;0;4
0;1;5
0;2;10
0;3;5
0;4;2
1;0;3
1;1;24
1;2;42
1;3;28
1;4;3
2;0;13
2;1;37
2;2;207
2;3;191
2;4;43
2;5;3
3;0;6
3;1;29
3;2;199
3;3;573
3;4;121
3;5;5
4;1;5
4;2;35
4;3;133
4;4;56
5;2;1
5;3;4
5;4;3
