From;To;Count
2;3;2
2;4;5
3;2;2
3;3;40
3;4;79
3;5;5
4;2;4
4;3;79
4;4;764
4;5;157
4;6;1
5;2;1
5;3;5
5;4;156
5;5;186
5;6;5
6;4;2
6;5;5
6;6;7
