From;To;Count
1;1;1
1;2;15
1;3;10
1;4;2
2;1;17
2;2;141
2;3;156
2;4;38
2;5;6
3;1;6
3;2;161
3;3;686
3;4;303
3;5;18
4;1;3
4;2;37
4;3;301
4;4;1561
4;5;426
4;6;1
5;1;1
5;2;5
5;3;21
5;4;424
5;5;631
5;6;2
6;4;1
6;5;2
