From;To;Count
1;1;1
1;2;16
1;3;1
2;1;14
2;2;285
2;3;76
2;4;4
3;1;3
3;2;78
3;3;289
3;4;26
3;5;2
4;2;1
4;3;29
4;4;53
4;5;4
5;3;3
5;4;4
5;5;4
