From;To;Count
2;3;6
2;4;1
3;2;6
3;3;172
3;4;158
3;5;4
4;2;1
4;3;155
4;4;899
4;5;156
4;6;1
5;3;7
5;4;155
5;5;166
5;6;2
6;5;4
6;6;3
