From;To;Count
0;0;5
0;1;16
0;2;6
0;3;1
1;0;17
1;1;463
1;2;269
1;3;18
1;4;1
2;0;6
2;1;278
2;2;1468
2;3;271
2;4;9
3;1;10
3;2;280
3;3;786
3;4;134
3;5;2
4;1;1
4;2;8
4;3;136
4;4;150
4;5;8
5;3;1
5;4;9
5;5;1
