From;To;Count
0;1;1
0;2;1
0;3;1
1;2;4
1;3;5
2;0;2
2;1;3
2;2;7
2;3;28
2;4;6
3;0;1
3;1;4
3;2;28
3;3;239
3;4;123
3;5;10
4;1;1
4;2;6
4;3;127
4;4;373
4;5;74
4;6;1
5;3;5
5;4;80
5;5;145
5;6;3
6;5;4
6;6;3
