From;To;Count
0;0;1
0;1;4
0;2;6
0;3;11
0;4;4
1;0;2
1;2;4
1;3;10
1;4;4
1;5;2
2;0;6
2;1;2
2;2;12
2;3;49
2;4;31
2;5;3
2;6;1
3;0;11
3;1;7
3;2;43
3;3;305
3;4;306
3;5;43
4;0;4
4;1;8
4;2;35
4;3;307
4;4;851
4;5;159
4;6;2
5;0;2
5;1;1
5;2;4
5;3;34
5;4;169
5;5;96
5;6;2
6;4;1
6;5;5
6;6;2
