From;To;Count
0;0;19
0;1;5
0;2;1
0;3;13
1;0;3
1;3;8
1;4;9
2;0;2
2;2;11
2;3;31
2;4;18
3;0;12
3;1;8
3;2;31
3;3;182
3;4;149
3;5;9
4;0;2
4;1;7
4;2;19
4;3;154
4;4;416
4;5;78
4;6;3
5;3;3
5;4;86
5;5;153
5;6;10
6;5;13
6;6;14
