From;To;Count
0;4;2
1;2;2
1;3;5
1;4;5
2;1;1
2;2;12
2;3;57
2;4;20
2;5;2
2;6;1
3;1;8
3;2;50
3;3;444
3;4;394
3;5;26
4;0;2
4;1;3
4;2;26
4;3;392
4;4;1871
4;5;296
4;6;2
5;2;3
5;3;25
5;4;299
5;5;384
5;6;5
6;4;1
6;5;7
6;6;2
