From;To;Count
0;0;4
0;1;3
0;2;19
0;3;7
0;4;1
1;0;2
1;1;27
1;2;50
1;3;41
1;4;1
2;0;15
2;1;44
2;2;229
2;3;233
2;4;32
2;5;6
3;0;11
3;1;44
3;2;228
3;3;1100
3;4;425
3;5;36
4;0;2
4;1;3
4;2;29
4;3;437
4;4;1152
4;5;72
5;2;4
5;3;27
5;4;84
5;5;37
