From;To;Count
0;0;28
0;1;16
0;2;30
0;3;15
1;0;27
1;1;44
1;2;71
1;3;17
1;4;3
1;5;1
2;0;25
2;1;86
2;2;203
2;3;65
2;4;14
3;0;6
3;1;14
3;2;78
3;3;69
3;4;16
3;5;1
4;0;3
4;1;4
4;2;10
4;3;17
4;4;6
5;2;1
5;3;1
