From;To;Count
0;0;4
0;1;2
0;2;5
0;3;11
0;4;4
1;2;9
1;3;25
1;4;3
2;0;8
2;1;12
2;2;64
2;3;145
2;4;23
2;5;1
3;0;10
3;1;20
3;2;159
3;3;667
3;4;211
3;5;3
4;0;4
4;1;3
4;2;17
4;3;219
4;4;270
4;5;3
5;3;3
5;4;5
5;5;1
6;5;1
6;6;1
