From;To;Count
0;5;2
1;3;2
1;4;1
2;3;3
2;4;9
2;5;2
3;1;1
3;2;3
3;3;17
3;4;75
3;5;16
3;6;2
4;1;2
4;2;9
4;3;69
4;4;767
4;5;467
4;6;14
4;7;1
5;0;2
5;2;2
5;3;21
5;4;462
5;5;1951
5;6;159
5;7;1
6;3;2
6;4;16
6;5;158
6;6;119
6;7;1
7;5;1
7;6;2
