From;To;Count
0;0;3
0;1;3
0;2;4
0;3;8
0;4;4
1;0;2
1;1;10
1;2;8
1;3;19
1;4;12
2;0;3
2;1;9
2;2;6
2;3;26
2;4;23
2;5;2
3;0;9
3;1;19
3;2;28
3;3;161
3;4;177
3;5;22
4;0;5
4;1;9
4;2;22
4;3;182
4;4;830
4;5;247
4;6;2
5;1;1
5;2;1
5;3;21
5;4;250
5;5;500
5;6;16
6;4;1
6;5;18
6;6;8
