From;To;Count
0;0;4
0;1;8
0;2;6
0;3;6
0;4;1
1;0;6
1;1;26
1;2;15
1;3;53
1;4;9
2;0;6
2;1;26
2;2;70
2;3;137
2;4;22
2;5;1
3;0;9
3;1;42
3;2;149
3;3;547
3;4;148
3;5;3
4;0;1
4;1;7
4;2;22
4;3;152
4;4;199
4;5;6
5;3;3
5;4;8
5;5;6
